6991	16253	9597	2	3	2	116.2765243 40.0765759,116.2783058 40.0777124|5988,16253,116.2765243 40.0765759;2366,16253,116.2765243 40.0765759;3838,16253,116.2765243 40.0765759;569,16253,116.2765243 40.0765759
8482	5975	9320	2	3	2	116.3031206 40.0631005,116.304788 40.0639646|6125,5975,116.3031206 40.0631005
8235	7660	4760	2	3	2	116.3299804 40.0688046,116.3308606 40.0696726|7505,7660,116.3299804 40.0688046;7869,7660,116.3299804 40.0688046;3519,7660,116.3299804 40.0688046
7847	15432	597	2	3	2	116.301959 40.0326695,116.3037136 40.0332974|2502,15432,116.301959 40.0326695;2064,15432,116.301959 40.0326695
4698	9272	4270	2	3	2	116.308005 40.0343362,116.308747 40.0355069|87,9272,116.308005 40.0343362;4125,9272,116.308005 40.0343362;1435,9272,116.308005 40.0343362;3814,9272,116.308005 40.0343362
6169	13309	1871	2	3	2	116.3377607 40.0493252,116.3379274 40.0509914|1327,13309,116.3377607 40.0493252;14,13309,116.3377607 40.0493252;4361,13309,116.3377607 40.0493252;1470,13309,116.3377607 40.0493252
1714	15963	946	2	3	2	116.3474281 40.0378345,116.3484546 40.0388939|2828,15963,116.3474281 40.0378345;568,15963,116.3474281 40.0378345;1619,15963,116.3474281 40.0378345;6434,15963,116.3474281 40.0378345;3835,15963,116.3474281 40.0378345
7194	8278	14090	2	3	2	116.2892354 40.0884464,116.2908331 40.0891439|8459,8278,116.2892354 40.0884464;3660,8278,116.2892354 40.0884464;2686,8278,116.2892354 40.0884464
8157	1683	3210	2	3	2	116.3262735 40.0407066,116.3270416 40.0413725|1664,1683,116.3262735 40.0407066;7780,1683,116.3262735 40.0407066;1564,1683,116.3262735 40.0407066
3340	15512	5435	2	3	2	116.2642934 40.0505719,116.2655697 40.0511303|222,15512,116.2642934 40.0505719;8424,15512,116.2642934 40.0505719;5449,15512,116.2642934 40.0505719
7744	2300	8053	2	3	2	116.3050371 40.0413498,116.3056668 40.042168|8055,2300,116.3050371 40.0413498;445,2300,116.3050371 40.0413498;7769,2300,116.3050371 40.0413498;4757,2300,116.3050371 40.0413498
3255	931	913	2	3	2	116.3042086 40.0325086,116.3055095 40.0333354|2471,931,116.3042086 40.0325086;1637,931,116.3042086 40.0325086;8369,931,116.3042086 40.0325086;3442,931,116.3042086 40.0325086;2925,931,116.3042086 40.0325086
4082	3823	9931	2	3	2	116.3246693 40.0872822,116.325211 40.0877535|5653,3823,116.3246693 40.0872822;4036,3823,116.3246693 40.0872822;3026,3823,116.3246693 40.0872822;4347,3823,116.3246693 40.0872822;3527,3823,116.3246693 40.0872822;4655,3823,116.3246693 40.0872822;6678,3823,116.3246693 40.0872822
2368	7427	11628	2	3	2	116.3454832 40.0823563,116.3460076 40.0830457|7836,7427,116.3454832 40.0823563;7800,7427,116.3454832 40.0823563;3518,7427,116.3454832 40.0823563;3299,7427,116.3454832 40.0823563
7275	16455	9866	2	3	2	116.3368661 40.0714602,116.338283 40.0716633|941,16455,116.3368661 40.0714602;7410,16455,116.3368661 40.0714602;2779,16455,116.3368661 40.0714602
4427	2443	10294	2	3	2	116.2787782 40.0283163,116.2798499 40.0289721|4178,2443,116.2787782 40.0283163;4851,2443,116.2787782 40.0283163;1002,2443,116.2787782 40.0283163
1793	12539	9955	2	3	2	116.3126343 40.0344514,116.3138435 40.0347947|1963,12539,116.3126343 40.0344514;6359,12539,116.3126343 40.0344514;7588,12539,116.3126343 40.0344514
5177	9711	9802	2	3	2	116.2693362 40.0792565,116.2703667 40.0798157|3605,9711,116.2693362 40.0792565;4837,9711,116.2693362 40.0792565;3592,9711,116.2693362 40.0792565;8132,9711,116.2693362 40.0792565;3555,9711,116.2693362 40.0792565;4820,9711,116.2693362 40.0792565
7938	9729	13696	2	3	2	116.3365878 40.0669243,116.3385 40.0673442|1001,9729,116.3365878 40.0669243;967,9729,116.3365878 40.0669243
365	3342	14415	2	3	2	116.3075097 40.055189,116.3084095 40.055576|1189,3342,116.3075097 40.055189;3852,3342,116.3075097 40.055189;2563,3342,116.3075097 40.055189;141,3342,116.3075097 40.055189
6313	8279	11607	2	3	2	116.3346085 40.0339882,116.3359627 40.0349089|4299,8279,116.3346085 40.0339882;4862,8279,116.3346085 40.0339882;3327,8279,116.3346085 40.0339882;3483,8279,116.3346085 40.0339882;8338,8279,116.3346085 40.0339882
228	10237	5145	2	3	2	116.2971008 40.085149,116.2972983 40.0854244|8225,10237,116.2971008 40.085149;2880,10237,116.2971008 40.085149;3399,10237,116.2971008 40.085149;6261,10237,116.2971008 40.085149;3296,10237,116.2971008 40.085149;1256,10237,116.2971008 40.085149
7268	3616	11585	2	3	2	116.2968932 40.0830612,116.297785 40.0839591|4365,3616,116.2968932 40.0830612;5167,3616,116.2968932 40.0830612;3468,3616,116.2968932 40.0830612;912,3616,116.2968932 40.0830612;6000,3616,116.2968932 40.0830612
4734	2023	13656	2	3	2	116.2986161 40.0871324,116.2990978 40.0879589|4627,2023,116.2986161 40.0871324;5525,2023,116.2986161 40.0871324;18,2023,116.2986161 40.0871324;6071,2023,116.2986161 40.0871324
5696	13626	12794	2	3	2	116.3099522 40.0717345,116.3110523 40.072863|8201,13626,116.3099522 40.0717345;5013,13626,116.3099522 40.0717345
6628	9932	3816	2	3	2	116.3325508 40.0796169,116.3334265 40.0807567|3870,9932,116.3325508 40.0796169;2007,9932,116.3325508 40.0796169;6238,9932,116.3325508 40.0796169;2304,9932,116.3325508 40.0796169;7716,9932,116.3325508 40.0796169;6812,9932,116.3325508 40.0796169;6055,9932,116.3325508 40.0796169;4674,9932,116.3325508 40.0796169;1638,9932,116.3325508 40.0796169;5970,9932,116.3325508 40.0796169
6407	8818	15043	2	3	2	116.3011233 40.0538605,116.3020516 40.0545678|7704,8818,116.3011233 40.0538605;5646,8818,116.3011233 40.0538605;281,8818,116.3011233 40.0538605;747,8818,116.3011233 40.0538605;5355,8818,116.3011233 40.0538605
8456	11537	14401	2	3	2	116.298823 40.0510328,116.3000291 40.0516521|5903,11537,116.298823 40.0510328;8016,11537,116.298823 40.0510328;1515,11537,116.298823 40.0510328
4648	14609	8500	2	3	2	116.3449814 40.0265142,116.3461274 40.0281182|289,14609,116.3449814 40.0265142;8236,14609,116.3449814 40.0265142
2942	10927	3393	2	3	2	116.294989 40.0316819,116.2953835 40.0334122|2786,10927,116.294989 40.0316819;3643,10927,116.294989 40.0316819;7121,10927,116.294989 40.0316819;4140,10927,116.294989 40.0316819;32,10927,116.294989 40.0316819
5437	1597	3591	2	3	2	116.3326206 40.0306342,116.3332642 40.0308183|6884,1597,116.3326206 40.0306342;7761,1597,116.3326206 40.0306342
897	7027	137	2	3	2	116.280498 40.0279344,116.282052 40.0290654|831,7027,116.280498 40.0279344;4041,7027,116.280498 40.0279344;785,7027,116.280498 40.0279344;3331,7027,116.280498 40.0279344;2564,7027,116.280498 40.0279344
4860	593	755	2	3	2	116.2975136 40.0409498,116.2987909 40.0417818|4264,593,116.2975136 40.0409498;6876,593,116.2975136 40.0409498;7884,593,116.2975136 40.0409498;6603,593,116.2975136 40.0409498;1482,593,116.2975136 40.0409498
6377	9006	852	2	3	2	116.332272 40.0853158,116.3334956 40.0855908|4192,9006,116.332272 40.0853158;2164,9006,116.332272 40.0853158;5877,9006,116.332272 40.0853158;6034,9006,116.332272 40.0853158;5497,9006,116.332272 40.0853158;3561,9006,116.332272 40.0853158;3345,9006,116.332272 40.0853158;7654,9006,116.332272 40.0853158;17,9006,116.332272 40.0853158
1781	999	6032	2	3	2	116.306747 40.0218102,116.308002 40.0228944|5464,999,116.306747 40.0218102;1061,999,116.306747 40.0218102
2194	13805	5855	2	3	2	116.3110044 40.0423596,116.3126051 40.0434948|314,13805,116.3110044 40.0423596;1312,13805,116.3110044 40.0423596
4454	625	16398	2	3	2	116.3141495 40.0392706,116.3152053 40.0398028|4956,625,116.3141495 40.0392706;5670,625,116.3141495 40.0392706;3201,625,116.3141495 40.0392706
5747	9763	4641	2	3	2	116.3374326 40.0298655,116.3382064 40.0304984|8230,9763,116.3374326 40.0298655;3972,9763,116.3374326 40.0298655;1481,9763,116.3374326 40.0298655;337,9763,116.3374326 40.0298655
147	10818	6732	2	3	2	116.2925634 40.0307633,116.2953264 40.0309855|205,10818,116.2925634 40.0307633;8149,10818,116.2925634 40.0307633;2638,10818,116.2925634 40.0307633;3643,10818,116.2925634 40.0307633;5959,10818,116.2925634 40.0307633;5034,10818,116.2925634 40.0307633
2981	11538	9997	2	3	2	116.2797612 40.0666238,116.2805029 40.0680449|2267,11538,116.2797612 40.0666238;1975,11538,116.2797612 40.0666238;2325,11538,116.2797612 40.0666238
4737	1021	14862	2	3	2	116.324239 40.0290853,116.3255341 40.0295528|7282,1021,116.324239 40.0290853;3360,1021,116.324239 40.0290853
3394	15992	16296	2	3	2	116.3311823 40.0826624,116.332008 40.0830346|8335,15992,116.3311823 40.0826624;2006,15992,116.3311823 40.0826624
8527	5169	1286	2	3	2	116.3176228 40.0763315,116.3178321 40.0765535|3684,5169,116.3176228 40.0763315;2305,5169,116.3176228 40.0763315;4530,5169,116.3176228 40.0763315;4745,5169,116.3176228 40.0763315;5346,5169,116.3176228 40.0763315;8430,5169,116.3176228 40.0763315
420	2666	53	2	3	2	116.3130741 40.0674882,116.3149084 40.0679484|7624,2666,116.3130741 40.0674882;2149,2666,116.3130741 40.0674882;7988,2666,116.3130741 40.0674882;3352,2666,116.3130741 40.0674882;576,2666,116.3130741 40.0674882;3710,2666,116.3130741 40.0674882;651,2666,116.3130741 40.0674882
918	14344	4142	2	3	2	116.2644045 40.0913736,116.2655091 40.0921734|6204,14344,116.2644045 40.0913736
6929	961	8568	2	3	2	116.2712253 40.065994,116.2719369 40.0667444|4187,961,116.2712253 40.065994;3910,961,116.2712253 40.065994;2118,961,116.2712253 40.065994;65,961,116.2712253 40.065994
7027	3688	5753	2	3	2	116.3017076 40.064603,116.3032385 40.0656913|1294,3688,116.3017076 40.064603;8520,3688,116.3017076 40.064603;4791,3688,116.3017076 40.064603
4751	1836	8489	2	3	2	116.3110924 40.0847737,116.312832 40.0852301|3162,1836,116.3110924 40.0847737;1758,1836,116.3110924 40.0847737;7368,1836,116.3110924 40.0847737;1469,1836,116.3110924 40.0847737;1487,1836,116.3110924 40.0847737
319	3824	14135	2	3	2	116.3243257 40.0312645,116.3246244 40.0327233|4229,3824,116.3243257 40.0312645;7566,3824,116.3243257 40.0312645
515	16155	1124	2	3	2	116.3445781 40.0424396,116.3453206 40.0431144|258,16155,116.3445781 40.0424396;357,16155,116.3445781 40.0424396;7188,16155,116.3445781 40.0424396
5015	9736	10957	2	3	2	116.3380538 40.051544,116.3385537 40.0530131|2457,9736,116.3380538 40.051544;1151,9736,116.3380538 40.051544;5471,9736,116.3380538 40.051544
5720	13498	14538	2	3	2	116.286755 40.0373657,116.287152 40.038688|3037,13498,116.286755 40.0373657;7677,13498,116.286755 40.0373657;6587,13498,116.286755 40.0373657;1475,13498,116.286755 40.0373657;6646,13498,116.286755 40.0373657
1338	7246	4479	2	3	2	116.3039646 40.0416236,116.3046669 40.0422411|1087,7246,116.3039646 40.0416236;5917,7246,116.3039646 40.0416236
7113	10200	5183	2	3	2	116.2675522 40.0522038,116.2688009 40.0528039|6555,10200,116.2675522 40.0522038;771,10200,116.2675522 40.0522038;4304,10200,116.2675522 40.0522038;2100,10200,116.2675522 40.0522038
5500	11227	469	2	3	2	116.3002403 40.048405,116.3020041 40.0490158|2238,11227,116.3002403 40.048405;5377,11227,116.3002403 40.048405
3949	13047	1025	2	3	2	116.3407038 40.0867631,116.342479 40.086986|2031,13047,116.3407038 40.0867631;4941,13047,116.3407038 40.0867631;7572,13047,116.3407038 40.0867631
2191	6075	11415	2	3	2	116.3382608 40.0799923,116.340053 40.0806201|1935,6075,116.3382608 40.0799923;6467,6075,116.3382608 40.0799923;7509,6075,116.3382608 40.0799923;6657,6075,116.3382608 40.0799923;4296,6075,116.3382608 40.0799923;8173,6075,116.3382608 40.0799923;4075,6075,116.3382608 40.0799923;5360,6075,116.3382608 40.0799923;5954,6075,116.3382608 40.0799923;7636,6075,116.3382608 40.0799923
2458	9354	16385	2	3	2	116.2814413 40.0373056,116.2817781 40.038738|3591,9354,116.2814413 40.0373056;547,9354,116.2814413 40.0373056;5637,9354,116.2814413 40.0373056;4908,9354,116.2814413 40.0373056;7529,9354,116.2814413 40.0373056
403	16506	10413	2	3	2	116.3123064 40.0279568,116.312961 40.028731|525,16506,116.3123064 40.0279568;4369,16506,116.3123064 40.0279568
838	8768	1129	2	3	2	116.2709852 40.0740732,116.2727791 40.0746202|3532,8768,116.2709852 40.0740732;1824,8768,116.2709852 40.0740732;7524,8768,116.2709852 40.0740732;7614,8768,116.2709852 40.0740732
5877	12997	9584	2	3	2	116.3291949 40.0851195,116.332272 40.0854775|2164,12997,116.3291949 40.0851195;4192,12997,116.3291949 40.0851195;1058,12997,116.3291949 40.0851195;3345,12997,116.3291949 40.0851195;2183,12997,116.3291949 40.0851195;6377,12997,116.3291949 40.0851195
4940	9840	15880	2	3	2	116.3327596 40.0868372,116.334554 40.0871268|3294,9840,116.3327596 40.0868372;5717,9840,116.3327596 40.0868372;6420,9840,116.3327596 40.0868372;6615,9840,116.3327596 40.0868372;6900,9840,116.3327596 40.0868372
2944	14237	5970	2	3	2	116.3455601 40.0655742,116.3463042 40.067041|3495,14237,116.3455601 40.0655742;1199,14237,116.3455601 40.0655742;3782,14237,116.3455601 40.0655742;6932,14237,116.3455601 40.0655742
7664	4528	11065	2	3	2	116.3335331 40.0419696,116.3349368 40.0425329|3361,4528,116.3335331 40.0419696;8147,4528,116.3335331 40.0419696
4211	9560	3066	2	3	2	116.3138383 40.0827581,116.3145777 40.0841586|6117,9560,116.3138383 40.0827581;6660,9560,116.3138383 40.0827581;3722,9560,116.3138383 40.0827581;4680,9560,116.3138383 40.0827581;4156,9560,116.3138383 40.0827581;723,9560,116.3138383 40.0827581;82,9560,116.3138383 40.0827581
303	3934	15168	2	3	2	116.2988212 40.0490199,116.2992507 40.0502899|1940,3934,116.2988212 40.0490199;2352,3934,116.2988212 40.0490199;4790,3934,116.2988212 40.0490199
3604	389	3980	2	3	2	116.2981784 40.0880231,116.3006354 40.0891776|6648,389,116.2981784 40.0880231;3583,389,116.2981784 40.0880231;5467,389,116.2981784 40.0880231;18,389,116.2981784 40.0880231
2765	15061	11396	2	3	2	116.2943764 40.0271117,116.2950766 40.0279612|6223,15061,116.2943764 40.0271117;6012,15061,116.2943764 40.0271117;7541,15061,116.2943764 40.0271117;8523,15061,116.2943764 40.0271117;1401,15061,116.2943764 40.0271117
1668	10965	7577	2	3	2	116.2896594 40.0264756,116.2913277 40.0274441|1385,10965,116.2896594 40.0264756;5501,10965,116.2896594 40.0264756;1100,10965,116.2896594 40.0264756;3337,10965,116.2896594 40.0264756
1255	14334	16218	2	3	2	116.2744797 40.0282615,116.2755553 40.0288632|5112,14334,116.2744797 40.0282615;5863,14334,116.2744797 40.0282615;1698,14334,116.2744797 40.0282615;243,14334,116.2744797 40.0282615
3358	12183	15124	2	3	2	116.3420006 40.0299583,116.3427118 40.0307784|5843,12183,116.3420006 40.0299583;5237,12183,116.3420006 40.0299583;1709,12183,116.3420006 40.0299583;6328,12183,116.3420006 40.0299583
6582	9201	598	2	3	2	116.294162 40.065436,116.2945226 40.0656435|6098,9201,116.294162 40.065436;7990,9201,116.294162 40.065436;30,9201,116.294162 40.065436;5697,9201,116.294162 40.065436;3414,9201,116.294162 40.065436;6907,9201,116.294162 40.065436
7214	7809	15051	2	3	2	116.2736385 40.0874292,116.275788 40.0881178|1182,7809,116.2736385 40.0874292;1962,7809,116.2736385 40.0874292
6298	6029	7815	2	3	2	116.3384437 40.0908091,116.340094 40.091274|2998,6029,116.3384437 40.0908091;376,6029,116.3384437 40.0908091;2422,6029,116.3384437 40.0908091;3499,6029,116.3384437 40.0908091;6425,6029,116.3384437 40.0908091
6624	6128	5686	2	3	2	116.3341999 40.0829772,116.3364228 40.08333|1174,6128,116.3341999 40.0829772;1595,6128,116.3341999 40.0829772;7423,6128,116.3341999 40.0829772;7752,6128,116.3341999 40.0829772
3727	8963	8327	2	3	2	116.3265088 40.046258,116.3271295 40.0466939|7247,8963,116.3265088 40.046258;2091,8963,116.3265088 40.046258;6741,8963,116.3265088 40.046258;3990,8963,116.3265088 40.046258;6799,8963,116.3265088 40.046258
1997	6158	14294	2	3	2	116.314748 40.0608432,116.316543 40.061903|3302,6158,116.314748 40.0608432;7009,6158,116.314748 40.0608432;4761,6158,116.314748 40.0608432;3271,6158,116.314748 40.0608432
7304	7462	13958	2	3	2	116.310474 40.0536607,116.3120873 40.0544497|64,7462,116.310474 40.0536607;5781,7462,116.310474 40.0536607;4733,7462,116.310474 40.0536607
2918	14610	992	2	3	2	116.2672819 40.0902474,116.2694056 40.091605|5799,14610,116.2672819 40.0902474;1674,14610,116.2672819 40.0902474;3747,14610,116.2672819 40.0902474
6111	7933	1203	2	3	2	116.3239279 40.0602739,116.32474 40.0615466|1988,7933,116.3239279 40.0602739;1421,7933,116.3239279 40.0602739;2734,7933,116.3239279 40.0602739
7643	11136	4466	2	3	2	116.2831025 40.0502445,116.2844497 40.051362|5601,11136,116.2831025 40.0502445;1871,11136,116.2831025 40.0502445;7672,11136,116.2831025 40.0502445;6113,11136,116.2831025 40.0502445
3974	9764	7483	2	3	2	116.3190127 40.0382113,116.3213246 40.0386583|4136,9764,116.3190127 40.0382113;3673,9764,116.3190127 40.0382113;8007,9764,116.3190127 40.0382113;7859,9764,116.3190127 40.0382113;2634,9764,116.3190127 40.0382113
6015	2011	9741	2	3	2	116.3179564 40.043107,116.3190476 40.0435403|7054,2011,116.3179564 40.043107;2029,2011,116.3179564 40.043107;1716,2011,116.3179564 40.043107;2571,2011,116.3179564 40.043107
7896	3042	5575	2	3	2	116.3351623 40.0610078,116.3359638 40.0614404|7383,3042,116.3351623 40.0610078;1079,3042,116.3351623 40.0610078
5987	6226	14160	2	3	2	116.2764417 40.0724086,116.2771746 40.0738375|1163,6226,116.2764417 40.0724086;873,6226,116.2764417 40.0724086;8003,6226,116.2764417 40.0724086
7004	12987	13558	2	3	2	116.2790167 40.0341976,116.2799566 40.0354257|4080,12987,116.2790167 40.0341976;1214,12987,116.2790167 40.0341976;6397,12987,116.2790167 40.0341976;6134,12987,116.2790167 40.0341976;4866,12987,116.2790167 40.0341976
5127	14132	16527	2	3	2	116.3267143 40.0814445,116.3281023 40.0817515|761,14132,116.3267143 40.0814445;5543,14132,116.3267143 40.0814445;3018,14132,116.3267143 40.0814445;5994,14132,116.3267143 40.0814445;8315,14132,116.3267143 40.0814445;4726,14132,116.3267143 40.0814445;7620,14132,116.3267143 40.0814445;7112,14132,116.3267143 40.0814445;3812,14132,116.3267143 40.0814445
3816	9011	765	2	3	2	116.3230335 40.0678123,116.3250861 40.0684055|6949,9011,116.3230335 40.0678123;401,9011,116.3230335 40.0678123;2656,9011,116.3230335 40.0678123;330,9011,116.3230335 40.0678123
1613	9029	8734	2	3	2	116.3095716 40.026065,116.3114966 40.0266436|6278,9029,116.3095716 40.026065;2474,9029,116.3095716 40.026065;943,9029,116.3095716 40.026065
6829	9737	8366	2	3	2	116.330053 40.0722044,116.3312828 40.0729042|2776,9737,116.330053 40.0722044;7315,9737,116.330053 40.0722044;4346,9737,116.330053 40.0722044;7065,9737,116.330053 40.0722044;3006,9737,116.330053 40.0722044
8445	9163	2110	2	3	2	116.3242081 40.0573541,116.3249982 40.0581438|7558,9163,116.3242081 40.0573541;8057,9163,116.3242081 40.0573541;7512,9163,116.3242081 40.0573541;8067,9163,116.3242081 40.0573541;1631,9163,116.3242081 40.0573541
1878	10758	12719	2	3	2	116.3475408 40.0735712,116.3492969 40.0738854|4714,10758,116.3475408 40.0735712;3627,10758,116.3475408 40.0735712;3172,10758,116.3475408 40.0735712
4378	2085	54	2	3	2	116.2784 40.0551278,116.2792273 40.055624|7183,2085,116.2784 40.0551278;3095,2085,116.2784 40.0551278;1888,2085,116.2784 40.0551278
4807	15264	10931	2	3	2	116.3279116 40.0780151,116.3288584 40.0788904|6402,15264,116.3279116 40.0780151;5062,15264,116.3279116 40.0780151;6242,15264,116.3279116 40.0780151;7074,15264,116.3279116 40.0780151;1193,15264,116.3279116 40.0780151
7411	10731	15357	2	3	2	116.3268002 40.0868043,116.327968 40.0874773|6490,10731,116.3268002 40.0868043;3288,10731,116.3268002 40.0868043;6979,10731,116.3268002 40.0868043;1956,10731,116.3268002 40.0868043;1691,10731,116.3268002 40.0868043
7294	6650	7625	2	3	2	116.3272213 40.051403,116.3281913 40.0520694|4747,6650,116.3272213 40.051403;2208,6650,116.3272213 40.051403;3520,6650,116.3272213 40.051403;1789,6650,116.3272213 40.051403;3754,6650,116.3272213 40.051403
525	10552	7513	2	3	2	116.3117528 40.0280538,116.312583 40.0290312|403,10552,116.3117528 40.0280538;2641,10552,116.3117528 40.0280538;4240,10552,116.3117528 40.0280538
14	508	2447	2	3	2	116.3377032 40.0509895,116.3383288 40.0515034|7390,508,116.3377032 40.0509895;1151,508,116.3377032 40.0509895;4361,508,116.3377032 40.0509895;6169,508,116.3377032 40.0509895;6106,508,116.3377032 40.0509895
1603	10779	9181	2	3	2	116.3323986 40.0447175,116.3332262 40.0453442|1159,10779,116.3323986 40.0447175;5802,10779,116.3323986 40.0447175;795,10779,116.3323986 40.0447175;5628,10779,116.3323986 40.0447175
8399	5821	12795	2	3	2	116.268022 40.0493932,116.2691114 40.0498207|1360,5821,116.268022 40.0493932;688,5821,116.268022 40.0493932;4529,5821,116.268022 40.0493932;3054,5821,116.268022 40.0493932
4448	6823	12703	2	3	2	116.3206322 40.0617816,116.3215647 40.0625382|4028,6823,116.3206322 40.0617816;2158,6823,116.3206322 40.0617816;2426,6823,116.3206322 40.0617816
4326	9508	9014	2	3	2	116.2994522 40.0782084,116.300631 40.0790726|2722,9508,116.2994522 40.0782084;502,9508,116.2994522 40.0782084;521,9508,116.2994522 40.0782084;6893,9508,116.2994522 40.0782084
1103	14226	10191	2	3	2	116.3305649 40.0325046,116.3319811 40.0330206|5941,14226,116.3305649 40.0325046;6046,14226,116.3305649 40.0325046;374,14226,116.3305649 40.0325046
8032	10131	9475	2	3	2	116.3484946 40.0223186,116.3492282 40.022813|6901,10131,116.3484946 40.0223186;5581,10131,116.3484946 40.0223186
8208	11729	4541	2	3	2	116.3093564 40.0394449,116.3104204 40.0399058|1532,11729,116.3093564 40.0394449
2246	16224	12621	2	3	2	116.3371294 40.0591008,116.3378647 40.0597307|4037,16224,116.3371294 40.0591008;1900,16224,116.3371294 40.0591008;3512,16224,116.3371294 40.0591008;3800,16224,116.3371294 40.0591008
642	10745	9819	2	3	2	116.2656187 40.0782423,116.2672707 40.0789929|6094,10745,116.2656187 40.0782423;236,10745,116.2656187 40.0782423
8085	9646	1113	2	3	2	116.3490498 40.0357991,116.3491927 40.0358807|
7293	13756	317	2	3	2	116.3207034 40.0609424,116.3221343 40.0617497|5190,13756,116.3207034 40.0609424;4028,13756,116.3207034 40.0609424;2610,13756,116.3207034 40.0609424;7555,13756,116.3207034 40.0609424
3519	6033	4852	2	3	2	116.3291204 40.0696673,116.3307986 40.0699214|7869,6033,116.3291204 40.0696673;8235,6033,116.3291204 40.0696673
2502	6516	12704	2	3	2	116.3020151 40.0329503,116.3037136 40.0334794|7648,6516,116.3020151 40.0329503;7847,6516,116.3020151 40.0329503;390,6516,116.3020151 40.0329503
5515	10678	7457	2	3	2	116.3320393 40.0650005,116.3326618 40.0661568|4356,10678,116.3320393 40.0650005;3051,10678,116.3320393 40.0650005;4830,10678,116.3320393 40.0650005;7707,10678,116.3320393 40.0650005;3790,10678,116.3320393 40.0650005;8494,10678,116.3320393 40.0650005
8391	8950	13435	2	3	2	116.327754 40.0786654,116.3290525 40.0792602|6242,8950,116.327754 40.0786654;6726,8950,116.327754 40.0786654;5062,8950,116.327754 40.0786654;5302,8950,116.327754 40.0786654;5738,8950,116.327754 40.0786654;8490,8950,116.327754 40.0786654;5822,8950,116.327754 40.0786654
6672	9375	448	2	3	2	116.3316303 40.0390727,116.3319539 40.0404302|7735,9375,116.3316303 40.0390727;3163,9375,116.3316303 40.0390727;6568,9375,116.3316303 40.0390727;6182,9375,116.3316303 40.0390727;3687,9375,116.3316303 40.0390727;1859,9375,116.3316303 40.0390727
4998	10481	6970	2	3	2	116.2663561 40.0437099,116.2697922 40.0443784|3975,10481,116.2663561 40.0437099;982,10481,116.2663561 40.0437099;3195,10481,116.2663561 40.0437099;2017,10481,116.2663561 40.0437099
7146	7754	3643	2	3	2	116.3451905 40.0815888,116.3468894 40.0819229|4739,7754,116.3451905 40.0815888;2603,7754,116.3451905 40.0815888;494,7754,116.3451905 40.0815888
3593	15668	94	2	3	2	116.3338282 40.0820887,116.3355705 40.0824658|1037,15668,116.3338282 40.0820887;3998,15668,116.3338282 40.0820887
1013	465	1244	2	3	2	116.2687793 40.0530118,116.2691794 40.0534537|1191,465,116.2687793 40.0530118;7977,465,116.2687793 40.0530118;8426,465,116.2687793 40.0530118
602	2494	12665	2	3	2	116.3464097 40.0604345,116.3481758 40.0613634|7062,2494,116.3464097 40.0604345;1362,2494,116.3464097 40.0604345;4343,2494,116.3464097 40.0604345;6274,2494,116.3464097 40.0604345;1227,2494,116.3464097 40.0604345;8065,2494,116.3464097 40.0604345;3403,2494,116.3464097 40.0604345
8091	8759	9405	2	3	2	116.3021528 40.0719939,116.3031169 40.0733043|7864,8759,116.3021528 40.0719939;7189,8759,116.3021528 40.0719939;6277,8759,116.3021528 40.0719939
1002	16499	13225	2	3	2	116.2789185 40.027741,116.2800821 40.0287355|4178,16499,116.2789185 40.027741;3112,16499,116.2789185 40.027741;785,16499,116.2789185 40.027741;6150,16499,116.2789185 40.027741;4427,16499,116.2789185 40.027741
5783	10827	7371	2	3	2	116.3431685 40.0419412,116.3441259 40.0427528|100,10827,116.3431685 40.0419412;3600,10827,116.3431685 40.0419412;7765,10827,116.3431685 40.0419412
6718	11307	8592	2	3	2	116.2780622 40.059821,116.2789308 40.0611853|832,11307,116.2780622 40.059821;1964,11307,116.2780622 40.059821
4880	4091	12694	2	3	2	116.2819779 40.0611792,116.2830574 40.0623929|4077,4091,116.2819779 40.0611792;2206,4091,116.2819779 40.0611792;7543,4091,116.2819779 40.0611792;6039,4091,116.2819779 40.0611792;8376,4091,116.2819779 40.0611792
2700	1435	10387	2	3	2	116.3111876 40.0896117,116.3129354 40.0908249|6187,1435,116.3111876 40.0896117;6889,1435,116.3111876 40.0896117;4743,1435,116.3111876 40.0896117;4779,1435,116.3111876 40.0896117;8061,1435,116.3111876 40.0896117;6963,1435,116.3111876 40.0896117
6468	15540	2047	2	3	2	116.3368693 40.0665224,116.3387306 40.0669092|6093,15540,116.3368693 40.0665224;3575,15540,116.3368693 40.0665224
3534	13100	5302	2	3	2	116.3053741 40.0562349,116.3063682 40.056504|3819,13100,116.3053741 40.0562349;7312,13100,116.3053741 40.0562349;7482,13100,116.3053741 40.0562349;4464,13100,116.3053741 40.0562349
1257	7886	11552	2	3	2	116.2976374 40.0761694,116.2988948 40.0766948|6040,7886,116.2976374 40.0761694;3199,7886,116.2976374 40.0761694;8453,7886,116.2976374 40.0761694;3122,7886,116.2976374 40.0761694;8161,7886,116.2976374 40.0761694
5664	5663	5249	2	3	2	116.2970869 40.0847932,116.2972822 40.0850417|3231,5663,116.2970869 40.0847932;2983,5663,116.2970869 40.0847932;2880,5663,116.2970869 40.0847932;4951,5663,116.2970869 40.0847932;2037,5663,116.2970869 40.0847932;1278,5663,116.2970869 40.0847932
